age,educational-num,marital-status,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,employment_type
49,9,1,0,0,0,1,0,30,1,0,2
51,10,0,2,0,1,0,0,60,1,0,1
42,13,0,1,0,0,0,0,40,0,1,1
27,5,1,5,0,1,0,0,40,0,1,1
30,10,0,1,0,0,0,0,6,1,1,1
50,10,0,2,0,1,0,0,60,1,0,1
21,11,0,2,0,1,0,1,40,1,1,1
49,13,0,2,0,1,0,0,50,1,1,2
59,11,1,3,0,1,0,0,50,1,0,2
29,13,1,3,0,1,0,0,50,1,1,1
57,9,1,0,0,1,0,1,42,1,0,1
61,13,0,2,0,1,1,0,50,1,0,0
35,13,1,0,0,0,0,0,42,1,1,1
38,9,0,2,0,1,0,0,40,1,1,1
45,9,0,2,0,1,1,0,60,1,0,1
18,7,1,4,0,1,0,0,20,1,1,1
27,9,0,1,0,0,0,0,40,1,1,0
39,12,1,0,0,0,0,1,40,1,1,1
42,14,0,1,0,0,0,1,40,1,0,0
29,11,0,2,0,1,0,0,40,1,1,1
65,6,1,3,0,0,0,0,28,1,1,1
30,9,1,3,0,1,0,1,45,1,1,1
30,10,1,4,0,1,0,0,60,1,0,2
61,9,0,2,0,1,0,0,40,1,1,1
33,12,0,2,0,1,0,0,40,1,1,0
42,13,0,2,0,1,1,0,50,1,0,0
34,13,0,2,0,1,0,0,50,1,0,1
22,10,1,4,0,1,0,0,25,1,1,0
69,5,0,2,0,1,0,0,40,1,1,2
41,10,1,3,3,1,0,0,40,1,1,1
31,9,1,0,3,0,0,0,58,1,1,1
48,10,0,2,0,1,1,0,40,1,1,1
52,9,1,3,0,0,0,0,40,1,1,0
31,11,0,2,0,1,0,0,40,1,1,1
18,7,1,4,0,1,0,1,40,1,1,1
62,8,0,2,0,1,0,0,40,1,0,2
52,15,0,2,0,1,0,0,40,1,1,2
41,10,0,2,0,1,0,0,48,1,1,1
34,10,1,0,0,0,0,0,18,1,1,0
74,16,1,3,0,1,0,0,25,1,0,2
37,13,1,3,0,0,0,0,40,1,1,1
34,9,1,3,0,0,0,0,40,1,1,1
27,13,1,4,0,0,0,0,20,1,1,1
49,9,0,2,0,1,0,1,40,1,0,1
43,13,0,2,0,1,0,1,40,1,0,2
36,13,0,1,0,0,0,0,40,1,1,2
55,14,1,3,0,0,1,0,40,1,0,0
45,9,1,5,0,1,0,0,40,1,1,1
67,10,0,2,0,1,0,0,40,1,1,0
24,10,1,0,0,0,0,0,45,1,1,1
30,5,1,4,0,1,0,0,45,1,1,1
51,5,1,3,0,0,0,0,45,0,1,0
26,13,1,4,0,1,0,0,30,1,1,1
39,13,0,2,0,1,0,1,40,1,0,0
29,10,1,4,0,0,0,0,50,1,1,1
42,13,0,2,0,1,0,0,58,1,1,1
37,9,0,2,0,1,0,0,44,1,0,1
59,9,0,2,0,1,0,0,40,1,0,1
41,10,1,3,0,1,0,1,50,1,1,2
64,13,0,2,0,1,1,0,55,1,0,2
42,9,0,2,0,1,0,0,40,1,1,1
26,10,1,3,0,0,0,0,40,1,1,1
21,10,1,4,0,0,1,0,32,1,1,1
39,10,0,2,0,1,0,0,50,1,1,1
47,10,1,3,0,0,0,0,40,1,1,1
22,10,1,3,0,0,0,0,15,1,1,0
36,9,1,3,0,1,0,0,40,1,1,1
46,11,1,0,0,0,0,0,40,1,1,1
38,9,1,3,0,1,0,0,36,1,1,1
53,13,0,2,0,1,0,0,45,1,0,0
22,9,0,2,0,1,0,0,20,1,1,1
51,5,0,2,0,1,0,0,20,1,1,2
42,11,0,2,0,1,0,0,45,1,1,1
64,9,1,3,0,0,0,1,79,1,1,1
42,15,0,2,0,1,1,0,65,1,0,2
57,14,0,2,0,1,0,0,50,1,0,0
29,13,1,3,0,0,0,1,45,1,0,1
28,6,1,4,0,0,0,0,40,1,1,1
68,13,0,2,0,1,0,0,30,1,1,1
28,10,0,2,0,1,0,0,40,1,0,1
18,10,1,4,0,0,0,0,20,1,1,1
65,15,1,3,0,1,0,0,40,1,1,2
35,11,0,1,0,0,0,0,42,1,0,1
45,10,0,2,0,1,0,0,50,1,0,1
31,9,1,0,0,0,0,0,38,1,1,1
51,9,0,2,0,1,0,0,40,1,1,1
39,13,0,2,0,1,0,0,60,1,1,1
20,10,1,5,0,0,0,0,40,1,1,1
48,9,0,2,0,1,0,0,60,0,1,2
49,13,0,5,0,0,0,0,45,1,1,0
26,10,1,4,0,1,0,0,40,1,1,0
28,7,1,3,0,1,0,0,40,1,1,2
37,9,1,3,2,0,0,0,40,0,1,1
54,9,0,2,0,1,1,0,40,1,0,1
37,9,0,2,0,1,0,0,45,0,0,2
21,7,1,0,3,0,0,0,40,1,1,1
27,13,1,3,0,0,0,0,45,1,1,0
53,10,1,0,0,0,0,0,40,1,1,2
47,12,1,0,0,0,0,0,35,1,1,2
28,14,0,2,0,1,0,0,60,1,1,1
39,9,0,1,0,0,0,0,40,1,0,1
63,9,1,3,0,0,0,0,40,1,1,1
36,6,0,4,0,0,1,0,40,1,1,1
37,12,0,2,0,1,0,0,40,1,0,1
34,9,1,0,0,0,0,0,40,1,1,1
19,10,1,4,0,0,0,0,23,1,1,1
36,15,0,2,0,1,0,0,55,1,0,1
35,9,1,5,3,0,0,0,40,1,1,1
60,9,1,3,0,1,1,0,40,1,0,0
34,10,0,2,0,1,0,0,40,1,0,0
34,9,0,2,0,1,0,1,50,1,0,1
37,13,0,2,0,1,1,0,39,1,0,1
36,10,1,0,0,0,0,0,45,1,1,1
41,11,1,4,3,0,0,0,40,1,1,0
30,10,1,3,0,0,0,0,60,1,1,1
45,9,0,2,0,1,0,0,40,1,1,1
42,9,0,2,3,1,0,0,40,1,0,1
19,9,1,3,0,0,0,0,40,1,1,1
52,9,1,3,0,0,0,0,36,1,1,1
29,13,0,2,0,1,0,0,40,1,1,1
34,13,0,2,0,1,0,0,45,1,0,1
30,14,1,3,0,0,0,0,40,1,1,1
20,9,1,5,3,1,0,0,25,1,1,1
52,9,1,3,0,0,0,0,40,1,1,1
33,13,0,2,0,1,1,0,75,1,0,1
38,13,0,2,0,1,1,0,50,1,0,1
37,12,1,0,3,0,0,0,50,1,1,0
24,10,1,4,2,1,0,0,20,1,1,1
34,9,1,0,0,0,0,0,38,1,1,1
25,9,0,2,0,1,0,0,70,1,1,1
36,12,0,2,0,1,0,0,43,1,0,1
38,13,0,2,0,1,0,0,40,1,0,0
29,11,0,2,0,1,0,0,40,1,1,1
72,14,0,2,0,1,0,0,12,1,1,1
38,9,0,1,0,0,0,0,24,1,0,2
75,11,1,3,0,0,1,0,50,1,0,2
42,7,0,2,0,1,0,0,45,1,1,1
21,10,1,4,0,0,0,0,25,1,1,1
27,10,1,4,0,0,0,0,45,1,1,2
53,9,1,3,0,1,0,0,50,1,1,1
19,10,1,4,0,0,0,0,10,1,1,0
30,10,1,5,3,1,0,0,72,1,1,1
67,4,0,2,0,1,0,0,40,1,1,2
25,6,0,2,0,1,0,0,40,1,1,1
49,10,0,2,2,1,0,0,56,1,0,2
18,9,1,4,2,0,0,0,40,1,1,1
21,9,1,4,0,0,0,0,40,1,1,1
36,13,1,3,3,0,0,0,30,1,1,2
27,13,0,1,0,0,0,0,40,1,0,1
21,10,1,4,0,1,0,0,40,1,1,1
37,10,1,3,0,1,0,0,40,1,1,1
20,9,1,4,0,1,0,0,40,1,1,1
17,7,1,4,0,1,0,0,16,1,1,1
18,7,1,0,0,0,0,0,28,1,1,1
32,13,0,2,4,1,0,0,40,0,1,1
62,10,1,3,0,0,0,0,20,1,1,1
33,11,0,2,0,1,0,0,40,1,1,0
39,10,0,2,2,1,0,0,40,1,0,0
36,9,0,2,3,1,0,0,40,1,1,1
51,9,1,0,0,0,0,1,40,1,1,1
33,10,1,3,0,0,0,0,30,1,1,1
21,13,1,4,0,1,0,0,30,1,1,1
69,13,0,2,0,1,1,0,45,1,0,2
49,10,1,0,0,0,0,0,30,1,1,0
67,9,0,1,3,0,0,0,20,1,1,1
28,13,0,2,0,1,0,0,50,1,0,1
19,9,1,4,0,1,0,0,25,1,1,1
56,4,1,3,0,1,0,0,20,1,1,1
45,9,0,2,0,1,0,0,40,1,1,1
38,14,1,0,0,0,0,0,40,1,1,0
43,14,1,3,0,0,0,0,40,1,1,2
44,6,0,2,0,1,0,0,40,1,1,1
38,12,1,0,0,0,0,0,40,1,1,1
26,9,1,3,0,1,0,0,70,1,1,1
31,13,0,2,0,1,0,0,97,1,0,0
37,10,0,2,0,1,0,1,44,1,0,2
32,16,1,3,0,1,0,0,40,1,0,1
27,10,1,3,0,1,0,0,40,1,1,1
50,9,1,0,3,0,1,0,35,1,1,0
31,13,0,1,0,0,0,1,40,1,0,2
42,14,1,3,0,1,0,0,45,1,1,0
52,13,0,2,3,1,1,0,40,1,0,0
36,13,0,2,0,1,1,0,45,1,0,1
36,15,1,3,0,1,1,0,50,1,0,1
45,10,1,3,4,1,1,0,60,0,0,1
32,9,0,2,0,1,0,0,40,1,1,0
19,10,1,4,0,1,0,0,20,1,1,1
50,12,1,0,0,1,0,0,40,1,1,1
60,4,0,2,0,1,0,0,40,1,1,2
28,13,0,1,0,0,0,0,35,1,1,1
23,10,1,4,0,1,0,0,50,1,1,1
18,9,1,4,0,0,0,0,20,1,1,1
46,10,1,4,3,0,0,0,36,1,1,1
22,12,0,1,0,0,0,0,40,1,1,1
51,12,0,2,0,1,0,0,40,1,1,2
21,9,1,4,0,0,0,0,44,1,1,1
35,10,1,4,3,1,0,0,40,1,1,1
48,9,0,2,0,1,0,1,40,1,1,1
18,7,1,4,0,1,0,0,12,1,1,0
39,2,0,2,0,1,0,0,45,0,1,1
25,10,0,2,0,1,0,0,40,0,1,1
34,13,0,2,0,1,0,0,65,0,1,1
44,10,1,3,0,1,0,0,20,1,1,2
24,13,1,3,0,1,0,0,35,1,1,1
20,10,1,4,0,1,0,0,40,1,1,1
36,9,1,0,2,0,0,0,20,1,1,1
31,9,1,4,0,0,0,0,15,1,1,1
62,9,1,3,0,1,0,0,54,1,1,1
25,10,1,3,0,1,0,0,48,1,1,1
21,9,1,4,0,1,0,0,35,1,1,1
31,12,0,2,0,1,0,0,40,1,1,1
20,10,1,4,0,0,0,0,10,1,1,1
48,9,0,2,0,1,0,0,40,1,0,1
54,10,0,2,0,1,0,0,98,1,1,1
72,9,0,1,0,0,0,0,17,1,1,1
23,13,1,0,0,1,0,0,40,1,1,0
44,10,1,0,0,0,0,0,40,1,1,1
44,13,0,2,0,1,1,0,40,1,0,0
25,9,1,4,0,1,0,0,25,1,1,1
33,4,0,2,0,1,0,0,40,0,1,1
53,13,0,2,0,1,0,0,55,1,1,1
46,12,0,2,0,1,1,0,45,1,0,1
38,9,0,2,0,1,0,0,43,1,1,1
67,14,0,2,0,1,1,0,60,1,0,1
24,13,1,4,0,1,0,0,25,1,1,2
36,10,0,2,0,1,0,0,42,1,0,0
42,12,1,0,0,0,0,0,24,1,1,1
45,9,0,2,0,1,0,0,50,1,0,1
24,9,1,5,0,0,0,0,40,1,1,1
54,13,1,3,3,0,0,0,60,1,1,1
47,9,0,2,0,1,0,0,40,1,0,1
39,9,0,2,0,1,1,0,50,1,0,1
42,9,1,0,0,0,0,0,40,1,1,1
34,13,1,3,0,1,0,0,50,1,1,2
24,10,1,4,0,0,0,0,40,1,1,1
32,7,1,0,0,0,0,0,40,1,1,1
40,13,1,0,3,0,1,0,40,1,1,1
44,13,0,2,0,1,0,0,40,1,0,1
44,2,0,1,2,0,0,0,40,0,1,1
21,10,1,4,0,0,0,0,20,1,1,1
38,13,1,3,0,0,0,0,42,1,1,1
28,9,0,2,0,1,0,0,45,1,1,1
32,9,0,2,0,1,0,1,50,1,0,1
29,9,1,3,0,1,0,0,50,1,1,1
41,13,0,1,3,0,0,0,40,1,0,0
37,12,0,2,0,1,0,0,40,1,1,1
19,7,0,4,0,1,0,1,55,1,1,2
37,10,0,2,0,1,0,0,37,1,1,1
45,13,0,2,0,1,1,0,40,1,0,2
57,16,1,3,0,1,0,0,60,1,0,0
37,13,1,3,0,1,0,0,39,1,1,1
48,9,1,3,0,0,0,0,40,1,1,1
33,10,1,3,2,1,0,0,26,0,1,1
41,13,0,2,0,1,0,0,40,1,0,0
32,9,0,2,0,1,1,0,40,1,0,1
19,9,1,3,0,0,0,0,40,1,1,1
60,9,0,2,0,1,0,0,50,1,1,1
44,9,0,2,0,1,0,0,60,1,0,1
39,11,1,0,0,0,0,0,40,1,1,1
50,10,0,2,0,1,0,1,40,1,1,2
52,9,1,4,0,0,0,0,40,1,1,1
73,6,0,2,0,1,0,0,5,1,1,0
23,13,1,3,0,0,0,0,38,1,1,1
36,13,0,2,0,1,0,1,55,1,0,0
33,13,1,3,0,0,0,0,40,1,1,1
28,10,1,3,0,0,0,0,40,1,1,1
40,11,0,2,0,1,0,0,15,1,1,1
48,9,0,2,0,1,0,0,44,1,1,1
41,9,1,0,0,0,0,0,40,1,1,1
35,10,1,0,0,0,0,0,30,1,1,1
28,12,0,2,0,1,0,0,30,1,1,1
57,9,0,2,0,1,0,0,70,1,1,2
36,9,0,4,3,0,0,0,40,1,1,1
20,5,1,3,0,1,0,0,50,1,1,1
21,10,1,3,0,0,0,0,45,1,1,1
24,12,0,2,0,1,0,0,30,1,1,0
32,13,0,2,0,1,1,0,60,1,0,2
21,10,1,3,0,0,0,0,40,1,1,1
54,9,0,2,0,1,0,0,45,1,1,1
26,9,1,5,2,1,0,0,50,1,0,2
39,9,0,1,3,0,0,0,50,1,1,1
38,9,1,0,0,0,0,0,40,1,1,1
26,9,1,0,0,0,0,0,40,1,1,1
46,11,0,2,0,1,0,0,40,1,0,1
36,9,1,5,2,1,0,0,60,0,1,1
42,14,0,2,0,1,0,0,60,1,0,1
19,10,1,3,0,1,0,0,40,1,1,1
27,13,1,4,0,1,0,0,40,1,1,1
57,10,0,2,0,1,0,0,40,0,1,1
19,9,1,5,2,1,0,0,24,1,1,1
42,13,0,2,0,1,1,0,50,1,0,1
26,13,1,4,3,0,0,0,20,1,1,1
23,10,1,4,0,1,0,0,40,1,1,1
57,9,0,2,0,1,0,0,40,1,1,2
21,7,0,2,0,1,0,0,40,1,1,1
26,11,0,2,0,1,0,0,55,1,1,2
21,10,1,4,0,0,0,0,30,1,1,1
31,10,0,2,0,1,0,0,40,1,0,1
57,13,0,2,0,1,0,0,45,1,0,2
27,13,1,3,0,1,0,0,45,1,1,1
37,9,0,2,0,1,0,0,40,1,1,1
35,9,0,2,0,1,0,0,50,1,1,2
50,11,0,2,0,1,0,0,50,1,0,1
28,9,1,3,0,1,0,0,60,1,1,1
34,9,1,0,0,0,0,0,40,1,1,1
26,12,1,3,0,1,0,0,40,1,1,1
51,7,1,3,3,0,0,0,40,1,1,0
31,9,1,3,0,1,0,0,40,1,1,1
43,13,0,2,0,1,0,0,55,1,0,0
34,13,0,2,0,1,0,0,55,1,0,1
30,13,1,3,3,1,0,0,40,1,1,1
34,6,0,2,0,1,0,0,40,1,1,1
45,10,0,2,0,1,0,0,60,1,0,1
22,10,1,4,0,1,0,0,35,1,1,1
27,9,1,0,3,0,0,0,60,1,1,1
54,10,0,2,0,1,0,1,18,1,0,1
20,10,1,3,4,0,0,0,35,1,1,1
31,13,0,2,0,1,0,0,40,1,1,1
32,10,1,0,0,0,0,1,38,1,1,0
24,9,1,4,3,1,0,0,40,1,1,1
17,5,1,4,3,1,0,0,20,1,1,1
29,10,1,3,0,0,0,0,30,0,1,1
36,9,0,2,0,1,1,0,40,1,0,1
17,7,1,4,0,1,0,0,18,1,1,1
21,7,1,0,0,1,0,0,40,1,1,1
19,10,1,4,0,1,0,0,20,1,1,1
22,10,1,3,0,1,0,0,50,1,1,1
51,9,1,0,0,1,0,0,40,1,1,1
37,10,0,2,0,1,0,0,50,1,1,1
21,10,1,4,0,0,0,0,25,1,1,1
22,9,1,4,0,1,0,0,48,1,1,0
56,9,0,2,0,1,0,1,50,0,0,2
33,14,0,2,0,1,1,0,40,1,0,1
41,13,0,2,0,1,0,0,50,1,1,2
34,14,1,3,0,0,0,0,50,1,1,0
51,13,0,2,0,1,0,0,40,1,0,1
35,9,1,3,0,1,1,0,52,1,1,1
34,13,0,2,0,1,0,0,40,1,1,0
22,13,1,3,0,1,0,0,20,1,1,1
47,9,1,0,0,0,0,0,40,1,1,1
25,2,1,3,0,0,0,0,40,0,1,1
33,6,1,3,0,1,0,0,40,1,1,1
47,9,0,2,0,1,0,0,20,1,0,0
36,11,0,1,0,0,0,0,50,1,0,1
52,13,1,0,0,0,0,1,40,1,0,1
55,5,0,1,0,0,0,0,40,1,1,1
38,13,0,2,0,1,1,0,50,1,0,1
33,9,0,2,0,1,0,0,50,1,0,0
39,9,0,2,0,1,0,0,40,1,1,1
32,10,0,5,2,0,0,0,40,0,1,1
53,9,0,2,0,1,0,0,40,1,0,1
60,10,1,3,0,0,0,0,40,1,1,1
47,13,0,2,0,1,0,0,60,1,0,1
40,12,0,2,0,1,0,0,40,1,0,0
32,7,0,2,0,1,0,0,40,1,1,1
32,7,0,2,0,1,0,0,40,1,1,1
19,10,1,3,2,1,0,0,40,0,1,1
28,9,1,3,1,0,0,0,40,1,1,1
28,9,1,4,0,1,0,0,40,1,1,1
20,10,1,4,0,0,0,0,40,0,1,1
33,9,0,1,0,0,0,0,20,1,1,1
43,12,0,1,3,0,0,0,40,1,1,0
32,13,0,2,0,1,0,0,40,1,1,1
26,9,1,4,0,1,0,0,40,1,1,1
32,9,1,4,0,1,0,0,50,1,1,1
47,10,0,1,0,0,0,0,50,1,1,1
73,9,1,3,0,0,0,0,37,1,1,1
39,9,1,0,0,0,0,0,55,1,1,0
37,12,0,2,0,1,0,1,40,1,0,1
47,4,0,2,0,1,0,0,40,0,1,1
35,6,1,3,0,1,0,0,60,1,1,1
58,9,0,2,0,1,0,0,50,1,1,2
47,9,1,3,0,0,0,0,4,1,1,1
53,3,0,2,0,1,0,0,40,1,1,1
60,7,1,0,3,1,0,0,40,1,1,1
43,9,0,2,0,1,0,0,40,1,1,1
43,9,0,2,0,1,0,0,40,1,1,1
18,9,1,4,0,1,0,0,40,1,1,1
20,9,1,4,0,1,0,0,40,1,1,1
39,9,1,4,0,1,1,0,40,1,1,1
21,10,1,4,0,1,0,0,40,1,1,1
33,13,1,3,0,0,0,0,40,1,1,1
56,13,1,3,0,0,0,0,40,1,1,0
24,9,1,3,0,1,0,0,40,1,1,1
40,10,1,0,0,0,1,0,30,1,1,1
41,8,1,3,3,1,0,0,40,1,1,1
70,9,0,2,0,1,0,0,30,1,1,1
26,9,1,5,3,0,0,0,40,1,1,1
60,14,1,3,0,1,0,0,50,1,1,1
28,11,1,3,0,1,0,0,60,1,0,1
23,11,1,4,0,0,0,0,40,0,1,1
75,9,0,2,0,1,0,0,26,1,1,2
22,10,1,4,2,0,0,0,40,0,1,1
52,10,0,2,0,1,0,0,60,1,0,0
30,13,0,2,0,1,0,0,40,1,0,1
56,9,1,3,0,1,0,0,40,0,1,1
30,10,0,2,0,1,0,0,40,1,0,1
43,9,1,3,0,0,0,0,30,1,0,1
50,14,0,2,0,1,0,0,60,1,0,2
34,2,0,2,0,1,0,0,40,0,1,1
29,13,0,2,0,1,0,0,40,1,1,1
39,14,0,2,0,1,0,0,45,1,1,1
21,10,1,4,0,1,0,0,40,1,1,1
45,13,1,3,3,0,0,0,40,1,1,0
48,9,1,3,0,1,0,0,50,1,1,1
57,14,0,2,0,1,0,0,40,1,1,1
34,7,0,2,0,1,0,0,72,1,1,2
42,14,0,2,0,1,0,1,40,1,0,0
74,10,0,2,0,1,0,0,4,1,1,2
38,9,0,2,0,1,0,0,40,1,0,1
20,10,1,4,0,0,0,0,40,1,1,1
40,13,0,2,0,1,0,0,60,1,1,1
27,9,1,3,0,1,0,0,48,1,1,1
51,9,0,1,0,0,0,0,40,1,1,1
28,10,1,5,3,1,0,0,40,1,1,1
49,10,1,3,0,0,0,0,35,1,1,1
29,13,0,2,0,1,0,0,40,1,1,1
33,13,0,2,0,1,0,0,38,1,1,1
51,12,0,2,0,1,0,0,45,1,1,3
38,15,1,3,0,1,0,0,40,1,0,1
46,7,0,2,0,1,0,0,30,1,1,0
56,9,1,3,3,0,0,0,40,1,1,1
52,9,0,2,0,1,0,0,40,1,1,1
56,9,0,1,0,0,0,0,10,1,1,1
54,2,0,2,0,1,0,0,35,0,1,1
46,9,0,2,0,1,0,0,65,1,0,1
27,13,0,2,0,1,1,0,45,1,0,1
46,9,1,5,0,1,0,0,40,1,1,1
30,9,1,5,3,1,0,0,40,1,1,1
60,14,1,3,0,0,0,0,25,1,1,2
36,13,0,2,0,1,0,0,50,1,0,1
33,9,1,0,0,0,0,0,40,1,1,1
46,15,1,3,3,1,1,0,40,1,1,0
39,9,1,3,0,0,1,0,45,1,1,1
49,3,0,2,0,1,0,0,40,1,1,1
32,13,0,2,0,1,0,0,40,1,1,1
31,13,0,2,0,1,0,0,50,1,0,1
72,9,1,3,0,0,0,0,16,1,1,1
49,10,0,2,0,1,0,0,40,1,0,0
38,10,1,0,0,1,0,0,40,1,1,1
29,9,1,3,0,1,0,0,40,0,1,1
40,14,0,1,0,0,1,0,37,1,0,0
33,9,0,2,0,1,0,0,40,1,1,1
43,10,0,2,0,1,0,0,44,1,0,1
29,10,1,4,3,0,0,0,40,1,1,1
52,15,0,2,0,1,0,0,50,1,0,2
49,9,0,2,0,1,0,0,60,1,0,1
31,9,0,2,0,1,0,0,40,1,0,1
52,13,0,2,0,1,0,0,45,1,0,0
45,4,1,3,3,0,0,0,35,1,1,1
46,14,1,3,0,0,0,1,60,1,1,0
64,12,0,2,2,1,0,0,40,1,0,0
52,14,0,2,0,1,0,0,45,1,0,1
31,13,0,2,0,1,0,0,50,1,0,1
25,11,1,0,1,0,0,0,40,1,1,1
34,12,0,2,0,1,0,0,40,1,1,0
43,9,1,3,0,1,0,0,40,1,1,0
29,13,1,3,0,1,0,0,35,1,1,1
25,13,1,3,0,1,0,0,80,1,1,2
25,13,1,3,0,1,0,0,20,1,1,0
26,13,0,1,0,0,0,0,45,1,0,1
35,13,0,2,0,1,0,0,60,1,0,2
17,6,1,4,0,1,0,0,25,1,1,1
52,9,1,0,3,0,0,0,40,1,1,0
55,10,1,3,0,1,0,0,40,1,1,1
42,13,0,2,0,1,0,0,45,1,0,2
40,9,0,2,0,1,0,0,40,1,0,1
30,5,0,2,0,1,0,0,40,1,1,1
20,10,1,4,0,1,0,0,16,1,1,1
72,10,0,2,0,1,0,0,40,1,1,2
30,13,0,1,0,0,0,0,33,1,0,0
58,13,1,3,0,1,0,0,40,1,1,1
36,14,0,2,2,1,0,0,40,0,0,1
73,10,0,2,0,1,0,0,15,1,1,1
46,9,0,2,0,1,0,0,50,1,1,1
31,9,1,3,0,1,0,0,35,1,1,2
61,10,0,2,0,1,0,0,50,1,0,1
35,13,0,2,0,1,0,0,40,1,1,0
36,6,0,2,0,1,0,0,40,1,1,1
39,9,0,2,0,1,0,0,40,1,1,1
45,10,0,2,0,1,1,0,50,1,0,0
52,9,1,3,0,1,0,0,40,1,1,2
34,10,0,2,0,1,0,0,42,1,0,1
54,10,0,2,0,1,0,0,45,1,0,1
50,10,0,2,0,1,0,1,48,1,1,0
47,9,1,0,3,1,0,0,9,1,1,1
39,10,1,3,0,1,0,0,40,1,1,1
43,11,0,2,0,1,0,0,40,1,1,0
25,9,1,3,0,0,0,0,48,1,1,1
20,9,1,4,0,0,0,0,20,1,1,1
25,9,0,2,0,1,0,0,40,1,1,1
29,6,1,3,0,1,0,0,40,1,1,0
27,12,1,3,0,0,0,0,40,0,1,0
53,14,1,3,0,1,0,0,50,1,0,2
30,9,1,4,0,0,0,0,40,1,1,1
51,7,1,5,2,1,0,0,35,1,1,1
38,11,0,2,0,1,0,0,40,1,1,1
24,7,1,0,0,0,0,0,35,1,1,1
29,15,1,0,0,1,1,0,45,0,0,1
49,10,1,3,0,1,1,0,44,1,0,1
22,10,1,4,0,1,0,0,20,1,1,1
35,9,1,0,0,0,0,0,40,0,1,1
35,10,1,4,0,1,0,0,40,1,1,2
22,10,1,4,0,0,0,0,28,1,1,1
36,13,1,3,0,0,1,0,25,1,1,1
25,9,1,4,0,1,0,0,40,1,1,1
42,9,0,2,0,1,0,0,50,1,0,1
50,14,0,1,0,0,0,0,40,1,1,1
54,9,1,0,0,1,0,0,40,1,0,1
24,10,1,4,0,1,0,0,25,1,1,1
22,13,1,3,2,0,0,0,10,0,1,1
38,9,0,2,0,1,0,1,40,0,1,1
34,15,1,3,0,0,1,0,47,1,0,0
21,9,1,4,0,1,0,0,22,1,1,1
38,10,0,1,0,0,0,0,35,1,0,1
40,10,0,2,0,1,0,0,40,1,1,1
54,9,1,4,0,0,1,0,40,1,1,1
48,13,0,2,0,1,1,0,65,1,0,1
33,9,1,3,0,1,0,0,30,1,1,1
21,9,1,3,0,0,0,0,40,1,1,1
23,12,0,1,0,0,0,0,40,0,1,1
27,10,0,2,0,1,0,0,50,1,1,1
40,9,1,3,0,0,0,0,40,1,1,1
54,9,1,5,0,0,0,0,20,0,1,1
18,7,1,4,0,0,0,1,20,1,1,1
46,14,0,2,0,1,0,1,45,1,0,1
46,10,1,0,0,0,0,0,40,1,1,1
53,16,1,3,0,0,0,0,55,1,0,1
46,10,1,3,0,0,0,0,40,1,1,0
36,10,1,0,0,0,0,0,40,1,1,1
56,9,0,1,3,0,0,0,36,1,1,1
34,9,0,2,0,1,0,0,50,1,1,1
62,9,0,2,0,1,0,0,20,1,1,1
33,9,1,0,0,0,0,0,40,1,1,1
46,13,1,0,0,0,0,0,40,1,1,1
44,11,0,2,3,1,0,0,40,1,1,1
22,10,1,4,0,0,0,0,12,1,1,0
28,10,0,2,0,1,0,0,50,0,0,1
40,9,0,1,0,0,0,0,40,1,1,0
40,10,0,2,0,1,0,0,40,1,0,2
23,10,1,4,3,1,0,0,20,1,1,1
41,13,1,0,3,0,0,0,40,1,1,0
36,14,0,2,0,1,0,0,70,1,0,1
47,10,1,0,0,0,0,0,40,1,1,1
28,13,0,2,0,1,0,0,60,1,0,2
44,10,0,2,0,1,1,0,40,1,0,1
59,10,0,1,0,0,0,0,40,1,0,1
32,13,0,2,0,1,0,0,65,1,0,0
37,13,0,2,0,1,0,0,40,1,0,0
43,11,0,2,0,1,1,0,40,1,0,1
49,9,1,3,0,1,0,0,38,1,1,1
54,10,0,2,0,1,0,0,45,1,0,1
27,10,1,3,0,1,0,0,45,1,1,1
64,7,1,0,0,0,0,0,40,1,1,1
33,3,0,2,0,1,0,0,50,1,0,2
25,13,1,3,0,1,0,0,40,1,1,1
26,11,1,3,0,1,0,0,55,1,1,1
29,6,1,3,0,1,0,0,43,1,1,1
36,13,0,2,0,1,0,0,45,1,0,1
57,4,1,5,0,0,0,1,3,1,1,1
51,10,0,2,0,1,0,0,40,1,0,1
49,9,1,0,0,0,0,0,44,1,1,0
38,12,1,3,0,1,0,0,35,1,1,1
31,13,1,0,0,1,0,0,60,1,0,2
33,8,1,0,0,1,0,0,40,1,1,1
32,10,1,3,0,1,0,0,40,1,1,0
63,9,1,3,0,0,0,0,34,1,1,1
50,6,0,2,0,1,0,0,40,1,0,1
64,9,0,2,0,1,0,0,50,1,1,1
52,9,1,3,0,0,0,0,40,1,1,0
43,10,0,2,0,1,0,0,43,1,0,1
55,10,1,0,3,0,0,0,35,1,1,0
32,9,0,2,0,1,0,0,60,1,0,0
31,13,0,1,0,0,0,1,35,1,0,0
39,13,1,0,0,0,0,0,20,1,1,1
49,9,0,2,0,1,0,0,40,1,1,1
41,9,0,2,0,1,0,0,40,1,1,1
37,9,0,2,0,1,0,0,40,0,1,1
33,10,0,2,0,1,1,0,50,1,0,1
32,13,0,5,2,0,0,0,40,0,0,1
18,7,1,4,0,0,0,0,12,1,1,1
